,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
29012,7,1,Online,10,No,2,102,24,0,36
29013,7,1,Online,10,No,157,53,16,0,36
29014,7,1,Online,10,No,29,129,16,0,36
29015,7,1,Online,10,No,124,15,18,0,36
29016,7,1,Online,10,No,92,46,15,0,36
29017,7,1,Online,10,No,79,56,23,0,36
29018,7,1,Online,10,No,6,19,28,0,36
29019,7,1,Online,10,No,47,4,76,0,36
29020,7,1,Online,10,No,2,97,22,0,36
29021,7,1,Online,10,No,23,53,21,0,36
29022,7,1,Online,10,No,95,63,35,0,36
29023,7,1,Online,10,No,15,118,14,0,36
29024,7,1,Online,10,No,69,119,16,0,36
29025,7,1,Online,10,No,78,91,11,0,36
29026,7,1,Online,0,No,2,118,20,0,36
29027,7,1,Online,0,No,11,88,20,0,36
29028,8,2,Online,25,No,78,56,62,24.8,118
29029,8,2,Online,25,No,52,56,31,12.4,118
29030,8,2,Online,25,No,21,56,31,12.4,118
29031,10,1,Online,25,No,12,57,28,10.64,48
29032,12,2,Online,25,No,79,19,15,6,66
29033,12,2,Online,25,No,8,19,15,6,37
29034,13,2,Online,22,No,27,118,14.99,4.2,48
29035,13,2,Online,22,No,126,118,3.39,0.95,48
29036,13,2,Online,22,No,7,118,1.93,0.54,48
29037,13,2,Online,22,No,64,118,2.89,0.81,48
29038,9,2,Online,8,No,35,126,26,9.1,51
29039,9,2,Online,8,No,28,129,18,6.3,50
29040,9,2,Online,8,No,9,145,22,7.7,43
29041,9,2,Online,8,No,42,145,22,7.7,62
29042,9,2,Online,8,No,37,68,35,12.25,53
29043,9,2,Online,8,No,15,102,18,6.3,41
29044,9,2,Online,8,No,12,57,30,10.5,34
29045,9,2,Online,8,No,2,145,18,6.3,44
29046,9,2,Online,8,No,5,129,22,7.7,21
29047,9,2,Online,8,No,63,56,56,19.6,62
29048,9,2,Online,8,No,110,53,26,9.1,70
29049,9,2,Online,8,No,3,57,18,6.3,34
29050,9,2,Online,8,No,16,57,37,12.95,39
29051,9,2,Online,8,No,14,79,22,7.7,36
29052,9,2,Online,8,No,78,79,22,7.7,69
29053,9,2,Online,25,No,56,139,109,38.15,48
29054,4,1,Offline,12,No,111,129,29,9.57,44
29055,1,2,Online,2,No,46,102,11.51,4.03,48
29056,1,2,Online,2,No,3,102,3.76,1.32,48
29057,2,2,Online,9,No,4,118,13.5,3.38,48
29058,2,2,Online,9,No,8,118,23.5,5.88,73
29059,2,2,Online,9,No,8,118,13.5,3.38,38
29060,2,2,Online,9,No,4,118,18,4.5,26
29061,2,2,Online,9,No,28,118,23.5,5.88,50
29062,2,2,Online,9,No,18,118,23.5,5.88,60
29063,2,2,Online,9,No,8,118,13.5,3.38,55
29064,2,2,Online,9,No,16,118,30.55,7.64,22
29065,2,2,Online,9,No,22,118,13.5,3.38,48
29066,2,2,Online,9,No,42,118,11.5,2.88,35
29067,2,2,Online,9,Yes,30,118,29.5,7.38,22
29068,2,2,Online,9,No,6,118,13.5,3.38,30
29069,2,2,Online,9,No,14,118,23.5,5.88,33
29070,2,2,Online,9,No,7,118,13.5,3.38,74
29071,2,2,Online,9,No,6,118,18,4.5,69
29072,2,2,Online,9,No,8,118,17,4.25,25
29073,2,2,Online,9,No,86,118,13.5,3.38,26
29074,2,2,Online,9,No,22,118,11.5,2.88,31
29075,2,2,Online,9,No,17,118,29.5,7.38,29
29076,2,2,Online,9,No,66,118,137,34.25,31
29077,2,2,Online,9,No,12,118,13.5,3.38,26
29078,2,2,Online,9,No,19,118,29.5,7.38,30
29079,2,2,Online,17,No,20,118,72,18,26
29080,2,2,Online,17,No,5,118,18.5,4.63,31
29081,2,2,Online,17,No,12,118,54.5,13.63,28
29082,2,2,Online,17,No,27,118,43.55,10.89,75
29083,2,2,Online,17,No,10,118,15,3.75,60
29084,2,2,Online,17,No,29,118,54.5,13.63,33
29085,2,2,Online,17,No,52,118,132.5,33.13,24
29086,2,2,Online,13,No,22,118,49,12.25,27
29087,2,2,Online,13,No,17,118,27,6.75,21
29088,2,2,Online,4,No,367,118,187.85,46.96,71
29089,6,1,Online,16,No,148,44,0,17.82,31
29090,6,1,Online,16,No,41,140,158.4,95.04,53
29091,6,1,Online,16,No,12,4,89.1,53.46,47
29092,6,1,Online,16,No,13,140,0,29.7,31
29093,7,1,Online,1,No,119,145,24,0,36
29094,7,1,Online,1,No,5,53,29,0,36
29095,7,1,Online,1,No,70,129,41,0,35
29096,7,1,Online,1,No,200,129,68,0,36
29097,7,1,Online,1,No,26,102,20,0,36
29098,7,1,Online,1,No,22,129,39,0,36
29099,7,1,Online,1,No,49,129,34,0,36
29100,7,1,Online,1,No,49,129,20,0,36
29101,7,1,Online,1,No,6,26,80,0,36
29102,7,1,Online,1,No,19,145,43,0,36
29103,7,1,Online,1,No,47,118,43,0,36
29104,7,1,Online,1,No,147,79,31,0,67
29105,7,1,Online,1,No,6,53,37,0,36
29106,7,1,Online,1,No,8,79,20,0,36
29107,7,1,Online,1,No,16,53,29,0,36
29108,7,1,Online,1,No,130,63,49,0,36
29109,7,1,Online,1,No,25,126,38,0,36
29110,7,1,Online,1,No,35,129,34,0,36
29111,7,1,Online,1,No,8,53,29,0,36
29112,7,1,Online,1,No,7,53,29,0,36
29113,7,1,Online,1,No,41,102,34,0,36
29114,7,1,Online,1,No,25,102,20,0,36
29115,7,1,Online,1,No,210,118,112,0,36
29116,7,1,Online,1,No,109,68,112,0,36
29117,7,1,Online,1,No,26,102,0,0,36
29118,7,1,Online,1,No,139,26,38,0,36
29119,7,1,Online,1,No,5,129,20,0,62
29120,7,1,Online,1,No,36,122,112,0,36
29121,7,1,Online,1,No,15,79,20,0,36
29122,7,1,Online,1,Yes,10,26,56,0,36
29123,7,1,Online,1,No,97,26,35,0,36
29124,7,1,Online,1,No,75,118,91,0,20
29125,7,1,Online,1,No,15,21,25,0,36
29126,7,1,Online,1,No,21,26,24,0,36
29127,7,1,Online,1,No,41,21,20,0,36
29128,7,1,Online,1,No,7,79,20,0,29
29129,7,1,Online,1,No,18,145,30,0,36
29130,7,1,Online,1,No,20,56,73,0,36
29131,7,1,Online,1,No,29,56,29,0,36
29132,7,1,Online,10,No,73,44,20,0,36
29133,7,1,Online,10,No,22,102,36,0,36
29134,7,1,Online,10,No,1,79,10,0,39
29135,7,1,Online,10,No,41,139,80,0,36
29136,7,1,Online,10,No,29,43,80,0,36
29137,7,1,Online,10,No,36,26,21,0,36
29138,7,1,Online,10,No,95,118,30,0,36
29139,7,1,Online,10,No,30,118,10,0,36
29140,7,1,Online,10,No,14,123,24,0,36
29141,7,1,Online,10,No,106,118,42,0,36
29142,7,1,Online,10,No,113,129,26,0,36
29143,7,1,Online,10,No,3,118,24,0,36
29144,7,1,Online,10,No,53,63,52,0,36
29145,7,1,Online,10,No,54,68,15,0,36
29146,7,1,Online,10,No,213,57,11,0,36
29147,7,1,Online,10,No,140,129,15,0,36
29148,7,1,Online,10,No,74,41,12,0,36
29149,7,1,Online,10,No,44,140,80,0,50
29150,7,1,Online,10,No,50,57,11,0,36
29151,7,1,Online,10,No,24,68,12,0,21
29152,7,1,Online,10,No,35,145,20,0,23
29153,7,1,Online,10,No,167,79,10,0,36
29154,7,1,Online,10,No,14,139,70,0,36
29155,7,1,Online,10,No,17,140,55,0,43
29156,7,1,Online,10,No,81,44,10,0,36
29157,7,1,Online,10,No,21,129,10,0,25
29158,7,1,Online,10,No,18,57,10,0,51
29159,7,1,Online,10,No,61,101,26,0,36
29160,7,1,Online,10,No,4,61,10,0,36
29161,7,1,Online,10,No,14,129,27,0,35
29162,7,1,Online,10,No,6,118,10,0,36
29163,7,1,Online,10,No,56,118,48,0,36
29164,7,1,Online,10,No,2,118,10,0,36
29165,7,1,Online,10,No,43,23,47,0,49
29166,7,1,Online,10,No,8,79,15,0,36
29167,7,1,Online,10,No,44,79,10,0,36
29168,7,1,Online,10,No,21,118,11,0,36
29169,7,1,Online,10,No,27,71,80,0,36
29170,7,1,Online,10,No,45,79,10,0,36
29171,7,1,Online,10,No,10,129,21,0,38
29172,7,1,Online,10,No,11,118,22,0,36
29173,7,1,Online,10,No,11,26,17,0,36
29174,7,1,Online,10,No,31,53,31,0,36
29175,7,1,Online,10,No,2,129,10,0,38
29176,7,1,Online,10,No,8,79,10,0,36
29177,7,1,Online,10,No,2,79,10,0,36
29178,7,1,Online,10,No,48,118,29,0,36
29179,7,1,Online,10,No,167,79,10,0,36
29180,7,1,Online,0,No,40,118,82,0,36
29181,7,1,Online,0,No,140,118,24,0,36
29182,7,1,Online,0,No,9,26,40,0,36
29183,7,1,Online,0,No,24,118,20,0,36
29184,7,1,Online,0,No,1,79,20,0,36
29185,7,1,Online,0,No,1,79,20,0,36
29186,7,1,Online,0,No,34,53,20,0,36
29187,7,1,Online,0,No,88,118,31,0,20
29188,7,1,Online,0,No,17,26,20,0,36
29189,7,1,Online,0,No,136,140,20,0,34
29190,10,1,Online,25,No,7,57,28,10.64,48
29191,10,1,Online,25,No,14,57,33,12.54,48
29192,12,2,Online,25,No,34,19,31,12.4,30
29193,12,2,Online,25,No,21,19,15,6,46
29194,13,2,Online,22,No,76,118,10.75,3.02,48
29195,13,2,Online,22,No,5,118,5.4,1.51,48
29196,13,2,Online,22,No,67,118,14,3.92,48
29197,9,2,Online,8,No,8,53,35,12.25,54
29198,9,2,Online,8,No,12,53,35,12.25,42
29199,9,2,Online,8,No,3,79,18,6.3,45
29200,9,2,Online,8,No,63,129,18,6.3,40
29201,9,2,Online,8,No,12,53,35,12.25,42
29202,9,2,Online,8,No,42,21,22,7.7,23
29203,9,2,Online,8,No,39,129,22,7.7,36
29204,9,2,Online,8,No,27,4,0,7.7,57
29205,9,2,Online,8,No,22,145,22,7.7,30
29206,9,2,Online,25,No,61,86,45,15.75,33
29207,9,2,Online,25,No,6,68,45,15.75,37
29208,9,2,Online,25,No,11,68,45,15.75,36
29209,2,2,Online,9,No,25,118,23.4,5.85,38
29210,2,2,Online,9,No,17,118,23.5,5.88,31
29211,2,2,Online,9,No,68,118,83.5,20.88,25
29212,2,2,Online,9,No,5,118,18,4.5,25
29213,2,2,Online,9,No,17,118,23.5,5.88,31
29214,2,2,Online,9,No,32,118,61.5,15.38,26
29215,2,2,Online,9,No,24,118,18,4.5,33
29216,2,2,Online,9,No,54,118,47,11.75,25
29217,2,2,Online,9,No,3,118,16.2,4.05,39
29218,2,2,Online,9,No,25,118,23.5,5.88,25
29219,2,2,Online,9,No,13,118,29.9,7.47,39
29220,2,2,Online,9,No,6,118,11.5,2.88,36
29221,2,2,Online,9,No,117,118,72,18,28
29222,2,2,Online,9,No,42,118,13.5,3.38,36
29223,2,2,Online,9,No,20,118,27,6.75,46
29224,2,2,Online,9,No,39,118,40.5,10.13,61
29225,2,2,Online,9,No,12,118,13.5,3.38,53
29226,2,2,Online,9,No,30,118,17,4.25,50
29227,2,2,Online,9,No,4,118,18,4.5,46
29228,2,2,Online,9,No,7,118,13.5,3.38,25
29229,2,2,Online,9,No,14,118,23.5,5.88,28
29230,2,2,Online,9,No,14,118,23.5,5.88,26
29231,2,2,Online,9,No,7,118,13.5,3.38,26
29232,2,2,Online,9,No,8,118,17,4.25,44
29233,2,2,Online,9,No,36,118,53.5,13.38,27
29234,2,2,Online,9,No,36,118,47,11.75,29
29235,2,2,Online,9,No,20,118,53.5,13.38,26
29236,2,2,Online,9,No,35,118,53.5,13.38,60
29237,2,2,Online,9,No,5,118,13.5,3.38,35
29238,2,2,Online,9,No,27,118,17,4.25,30
29239,2,2,Online,9,No,13,118,13.5,3.38,36
29240,2,2,Online,9,No,12,118,29.5,7.38,31
29241,2,2,Online,17,No,11,118,33.5,8.38,54
29242,2,2,Online,17,No,16,118,63.5,15.88,35
29243,2,2,Online,17,No,18,118,24.5,6.13,80
29244,2,2,Online,17,No,17,118,35.5,8.88,54
29245,2,2,Online,17,No,25,118,78.5,19.63,28
29246,2,2,Online,17,No,148,118,33.5,8.38,49
29247,2,2,Online,17,No,17,118,18.5,4.63,21
29248,2,2,Online,17,No,62,118,63.5,15.88,30
29249,2,2,Online,17,No,13,118,18.5,4.63,36
29250,2,2,Online,17,No,14,118,42,10.5,31
29251,2,2,Online,17,No,13,118,42,10.5,34
29252,2,2,Online,13,No,87,118,49,12.25,21
29253,2,2,Online,4,No,365,118,187.85,46.96,32
29254,2,2,Online,4,No,383,118,252.85,63.21,28
29255,2,2,Online,3,No,365,118,389.35,97.34,68
29256,2,2,Online,3,No,365,118,389.35,97.34,67
29257,6,1,Online,16,No,45,63,29.7,17.82,59
29258,6,1,Online,16,No,9,139,69.3,41.58,63
29259,6,1,Online,16,No,11,63,29.7,17.82,54
29260,6,1,Online,16,No,132,96,39.6,23.76,31
29261,6,1,Online,16,No,23,4,49.5,29.7,29
29262,6,1,Online,16,Yes,10,4,69.3,41.58,26
29263,6,1,Online,16,No,6,4,59.4,35.64,46
29264,7,1,Online,1,No,29,133,112,0,36
29265,7,1,Online,1,No,127,140,112,0,38
29266,7,1,Online,1,No,4,102,44,0,36
29267,7,1,Online,1,No,26,126,57,0,36
29268,7,1,Online,1,No,4,53,41,0,36
29269,7,1,Online,1,No,51,110,64,0,36
29270,7,1,Online,1,No,3,79,20,0,36
29271,7,1,Online,1,No,10,145,20,0,36
29272,7,1,Online,1,No,21,26,43,0,36
29273,7,1,Online,1,No,32,118,73,0,36
29274,7,1,Online,1,No,32,26,29,0,36
29275,7,1,Online,1,No,11,56,39,0,52
29276,7,1,Online,1,No,198,79,20,0,36
29277,7,1,Online,1,No,7,53,53,0,49
29278,7,1,Online,1,No,50,21,20,0,36
29279,7,1,Online,1,No,75,139,78,0,36
29280,7,1,Online,1,No,13,145,33,0,36
29281,7,1,Online,1,No,16,26,57,0,36
29282,7,1,Online,1,No,43,53,20,0,36
29283,7,1,Online,1,No,6,79,20,0,36
29284,7,1,Online,1,No,25,129,26,0,22
29285,7,1,Online,1,Yes,34,118,33,0,36
29286,7,1,Online,1,No,34,129,20,0,28
29287,7,1,Online,1,No,6,53,112,0,36
29288,7,1,Online,1,No,15,26,59,0,36
29289,7,1,Online,1,No,37,26,27,0,36
29290,7,1,Online,1,No,86,44,112,0,36
29291,7,1,Online,1,No,12,102,20,0,36
29292,7,1,Online,1,No,6,57,22,0,29
29293,7,1,Online,1,No,43,57,37,0,36
29294,7,1,Online,1,No,12,68,50,0,36
29295,7,1,Online,1,No,27,53,34,0,36
29296,7,1,Online,1,No,73,90,37,0,36
29297,7,1,Online,1,No,47,63,50,0,36
29298,7,1,Online,1,No,3,57,20,0,51
29299,7,1,Online,1,No,45,57,31,0,36
29300,7,1,Online,1,No,20,145,31,0,36
29301,7,1,Online,1,No,15,53,39,0,30
29302,7,1,Online,1,No,34,140,88,0,47
29303,7,1,Online,1,No,8,26,41,0,36
29304,7,1,Online,1,No,12,26,29,0,36
29305,7,1,Online,1,No,8,26,49,0,36
29306,7,1,Online,1,No,25,41,112,0,36
29307,7,1,Online,1,No,56,102,30,0,36
29308,7,1,Online,1,No,5,129,30,0,37
29309,7,1,Online,10,No,45,139,26,0,36
29310,7,1,Online,10,No,9,26,50,0,36
29311,7,1,Online,10,No,11,118,10,0,36
29312,7,1,Online,10,No,7,126,19,0,28
29313,7,1,Online,10,No,211,139,64,0,36
29314,7,1,Online,10,No,2,139,39,0,36
29315,7,1,Online,10,No,14,68,36,0,36
29316,7,1,Online,10,No,72,118,80,0,36
29317,7,1,Online,10,No,4,56,26,0,36
29318,7,1,Online,10,No,117,140,76,0,23
29319,7,1,Online,10,No,62,118,10,0,36
29320,7,1,Online,10,No,11,53,47,0,36
29321,7,1,Online,10,No,9,53,17,0,54
29322,7,1,Online,10,No,41,129,16,0,36
29323,7,1,Online,10,No,23,68,26,0,21
29324,7,1,Online,10,No,26,102,35,0,36
29325,7,1,Online,10,No,10,26,26,0,36
29326,7,1,Online,10,No,172,79,10,0,23
29327,7,1,Online,10,No,8,79,10,0,36
29328,7,1,Online,10,No,39,63,16,0,23
29329,7,1,Online,10,No,61,104,16,0,36
29330,7,1,Online,10,No,106,140,52,0,43
29331,7,1,Online,10,No,213,126,23,0,36
29332,7,1,Online,10,No,70,11,11,0,36
29333,7,1,Online,10,No,56,41,71,0,36
29334,7,1,Online,10,No,12,26,10,0,36
29335,7,1,Online,10,No,56,41,69,0,36
29336,7,1,Online,10,No,260,118,10,0,36
29337,7,1,Online,10,No,34,118,75,0,36
29338,7,1,Online,10,No,24,68,0,0,36
29339,7,1,Online,10,No,12,145,10,0,36
29340,7,1,Online,10,No,25,4,58,0,36
29341,7,1,Online,10,No,6,57,66,0,36
29342,7,1,Online,10,No,28,26,18,0,38
29343,7,1,Online,10,No,2,129,11,0,36
29344,7,1,Online,10,No,5,56,23,0,39
29345,7,1,Online,10,No,69,129,11,0,48
29346,7,1,Online,10,No,2,23,80,0,37
29347,7,1,Online,10,No,24,129,22,0,36
29348,7,1,Online,10,No,8,57,15,0,36
29349,7,1,Online,10,No,12,68,38,0,36
29350,7,1,Online,10,No,26,26,10,0,36
29351,7,1,Online,10,No,41,53,13,0,36
29352,7,1,Online,10,No,143,118,41,0,36
29353,7,1,Online,10,No,180,63,17,0,36
29354,7,1,Online,10,No,3,79,12,0,36
29355,7,1,Online,10,No,17,102,16,0,36
29356,7,1,Online,10,No,17,79,10,0,36
29357,7,1,Online,10,No,13,53,21,0,36
29358,7,1,Online,10,No,3,118,29,0,36
29359,7,1,Online,10,No,8,26,20,0,36
29360,7,1,Online,10,No,14,145,15,0,36
29361,7,1,Online,10,No,11,145,21,0,36
29362,7,1,Online,10,No,261,118,10,0,36
29363,7,1,Online,10,No,4,57,13,0,36
29364,7,1,Online,10,No,27,129,15,0,36
29365,7,1,Online,10,No,11,53,33,0,36
29366,7,1,Online,0,No,21,129,20,0,36
29367,7,1,Online,0,No,19,57,20,0,36
29368,7,1,Online,0,No,3,57,20,0,35
29369,7,1,Online,0,No,9,57,20,0,29
29370,7,1,Online,0,No,56,115,20,0,36
29371,7,1,Online,0,No,15,118,20,0,36
29372,7,1,Online,0,No,11,110,0,0,36
29373,7,1,Online,0,No,13,57,20,0,43
29374,7,1,Online,0,No,7,26,29,0,36
29375,7,1,Online,0,No,7,26,29,0,36
29376,7,1,Online,0,No,8,57,20,0,37
29377,7,1,Online,0,No,2,56,26,0,36
29378,8,2,Online,25,No,14,56,31,12.4,118
29379,8,2,Online,25,No,35,56,31,12.4,118
29380,10,1,Online,15,No,19,57,38,14.44,48
29381,12,2,Online,25,No,39,19,50,20,70
29382,12,2,Online,25,No,3,19,15,6,33
29383,12,2,Online,25,No,41,19,50,20,78
29384,12,2,Online,25,No,139,19,23,9.2,33
29385,12,2,Online,25,No,5,19,15,6,36
29386,13,2,Online,22,No,157,118,9.12,2.56,48
29387,13,2,Online,22,No,39,118,5.92,1.66,48
29388,13,2,Online,22,No,178,118,16.92,4.74,48
29389,9,2,Online,8,No,4,145,22,7.7,41
29390,9,2,Online,8,No,14,102,22,7.7,37
29391,9,2,Online,8,No,4,26,26,9.1,61
29392,9,2,Online,8,No,9,57,0,7.7,30
29393,9,2,Online,8,No,21,138,36,12.6,46
29394,9,2,Online,8,No,8,57,18,6.3,32
29395,9,2,Online,8,No,19,26,22,7.7,36
29396,9,2,Online,8,No,120,129,22,7.7,58
29397,9,2,Online,8,No,16,102,18,6.3,48
29398,9,2,Online,8,No,11,79,22,7.7,62
29399,9,2,Online,8,No,28,57,30,10.5,30
29400,9,2,Online,8,No,145,145,22,7.7,42
29401,9,2,Online,8,No,16,79,18,6.3,45
29402,9,2,Online,8,No,58,26,22,7.7,37
29403,9,2,Online,8,No,6,79,22,7.7,41
29404,9,2,Online,8,No,6,102,18,6.3,35
29405,9,2,Online,8,No,32,57,30,10.5,56
29406,9,2,Online,8,No,44,129,33,11.55,49
29407,9,2,Online,8,No,8,21,22,7.7,47
29408,9,2,Online,25,No,167,44,87,30.45,37
29409,9,2,Online,25,No,13,4,45,15.75,36
29410,9,2,Online,25,No,20,68,45,15.75,18
29411,4,1,Offline,12,No,200,79,29,9.57,29
29412,2,2,Online,9,No,67,118,23.5,5.88,30
29413,2,2,Online,9,No,15,118,23.5,5.88,32
29414,2,2,Online,9,No,104,118,13.5,3.38,32
29415,2,2,Online,9,No,2,118,15,3.75,34
29416,2,2,Online,9,No,26,118,44.5,11.13,24
29417,2,2,Online,9,No,32,118,124,31,31
29418,2,2,Online,9,No,22,118,44.5,11.13,28
29419,2,2,Online,9,No,116,118,193.7,48.42,55
29420,2,2,Online,9,No,7,118,13.5,3.38,56
29421,2,2,Online,9,No,8,118,17,4.25,39
29422,2,2,Online,9,No,12,118,17,4.25,31
29423,2,2,Online,9,Yes,103,118,72,18,35
29424,2,2,Online,9,No,5,118,18,4.5,29
29425,2,2,Online,9,No,4,118,13.5,3.38,52
29426,2,2,Online,9,No,27,118,23.5,5.88,40
29427,2,2,Online,9,No,7,118,13.5,3.38,49
29428,2,2,Online,17,Yes,68,118,127,31.75,34
29429,2,2,Online,17,No,121,118,54.5,13.63,31
29430,2,2,Online,17,No,4,118,24.5,6.13,46
29431,2,2,Online,17,No,20,118,40.5,10.13,32
29432,2,2,Online,17,Yes,40,118,63.5,15.88,27
29433,2,2,Online,17,No,26,118,63.5,15.88,55
29434,2,2,Online,17,No,33,118,33.5,8.38,21
29435,2,2,Online,17,No,9,118,41.5,10.38,32
29436,2,2,Online,17,No,10,118,25,6.25,35
29437,2,2,Online,17,No,4,118,18.5,4.63,27
29438,2,2,Online,17,No,53,118,35.5,8.88,73
29439,2,2,Online,17,No,5,118,15,3.75,46
29440,2,2,Online,17,No,6,118,24.5,6.13,30
29441,2,2,Online,17,No,125,118,24.05,6.01,57
29442,2,2,Online,17,No,16,118,64.35,16.09,14
29443,2,2,Online,17,No,11,118,25,6.25,25
29444,2,2,Online,13,No,70,118,112.5,28.13,45
29445,2,2,Online,13,No,38,118,49,12.25,31
29446,2,2,Online,4,No,408,118,252.85,63.21,44
29447,2,2,Online,4,Yes,375,118,252.85,63.21,46
29448,2,2,Online,4,Yes,365,118,252.85,63.21,52
29449,2,2,Online,3,No,419,118,278.85,69.71,22
29450,6,1,Online,16,No,75,44,158.4,95.04,50
29451,6,1,Online,16,No,28,4,29.7,17.82,31
29452,6,1,Online,16,No,23,139,128.7,77.22,60
29453,6,1,Online,16,No,66,4,89.1,53.46,51
29454,6,1,Online,16,No,3,79,19.8,11.88,28
29455,6,1,Online,16,No,7,138,29.7,17.82,34
29456,6,1,Online,16,No,81,23,79.2,47.52,31
29457,6,1,Online,16,No,8,4,0,29.7,33
29458,6,1,Online,16,No,75,96,29.7,17.82,31
29459,6,1,Online,16,No,44,140,19.8,11.88,40
29460,6,1,Online,16,No,33,4,49.5,29.7,29
29461,6,1,Online,16,No,16,140,108.9,65.34,43
29462,6,1,Online,16,No,6,4,0,17.82,31
29463,6,1,Online,16,No,18,140,9.9,5.94,28
29464,6,1,Online,16,No,13,139,69.3,41.58,49
29465,6,1,Online,16,No,10,139,0,35.64,60
29466,6,1,Online,16,No,115,79,29.7,17.82,47
29467,6,1,Online,16,No,10,4,69.3,41.58,30
29468,6,1,Online,16,No,127,91,0,5.94,31
29469,6,1,Online,16,No,11,93,69.3,41.58,31
29470,6,1,Online,16,No,10,121,0,41.58,71
29471,6,1,Online,16,No,10,121,69.3,41.58,71
29472,7,1,Online,1,No,13,26,37,0,36
29473,7,1,Online,1,No,28,53,20,0,36
29474,7,1,Online,1,No,38,19,36,0,36
29475,7,1,Online,1,No,5,129,22,0,22
29476,7,1,Online,1,No,26,53,20,0,45
29477,7,1,Online,1,No,24,53,20,0,49
29478,7,1,Online,1,No,8,79,20,0,36
29479,7,1,Online,1,No,12,57,20,0,36
29480,7,1,Online,1,No,15,63,112,0,29
29481,7,1,Online,1,No,64,140,112,0,35
29482,7,1,Online,1,No,9,26,41,0,36
29483,7,1,Online,1,No,18,53,69,0,36
29484,7,1,Online,1,No,25,68,36,0,40
29485,7,1,Online,1,No,5,53,92,0,36
29486,7,1,Online,1,No,55,140,112,0,44
29487,7,1,Online,1,No,32,63,112,0,36
29488,7,1,Online,1,No,15,118,48,0,36
29489,7,1,Online,1,No,33,53,20,0,36
29490,7,1,Online,1,No,19,128,112,0,36
29491,7,1,Online,1,No,19,128,112,0,36
29492,7,1,Online,1,No,18,145,27,0,36
29493,7,1,Online,1,No,19,53,20,0,36
29494,7,1,Online,1,No,42,79,20,0,36
29495,7,1,Online,1,No,12,129,38,0,38
29496,7,1,Online,1,No,17,88,27,0,36
29497,7,1,Online,1,No,84,139,112,0,36
29498,7,1,Online,1,No,12,26,44,0,36
29499,7,1,Online,1,No,12,129,32,0,36
29500,7,1,Online,1,No,60,53,25,0,36
29501,7,1,Online,1,No,21,68,52,0,36
29502,7,1,Online,1,No,54,56,28,0,36
29503,7,1,Online,1,No,30,125,112,0,36
29504,7,1,Online,1,No,28,118,25,0,36
29505,7,1,Online,1,Yes,15,21,20,0,36
29506,7,1,Online,1,No,15,53,29,0,36
29507,7,1,Online,1,No,24,79,35,0,36
29508,7,1,Online,1,No,10,21,20,0,36
29509,7,1,Online,10,No,33,32,80,0,36
29510,7,1,Online,10,No,16,57,39,0,36
29511,7,1,Online,10,No,4,68,42,0,36
29512,7,1,Online,10,No,42,26,35,0,36
29513,7,1,Online,10,No,25,26,21,0,36
29514,7,1,Online,10,No,21,53,21,0,36
29515,7,1,Online,10,No,47,126,80,0,36
29516,7,1,Online,10,No,18,53,58,0,36
29517,7,1,Online,10,No,1,129,10,0,58
29518,7,1,Online,10,No,13,53,38,0,41
29519,7,1,Online,10,No,15,26,53,0,36
29520,7,1,Online,10,No,8,118,10,0,36
29521,7,1,Online,10,No,16,91,80,0,36
29522,7,1,Online,10,No,34,129,13,0,36
29523,7,1,Online,10,No,160,129,12,0,36
29524,7,1,Online,10,No,2,118,15,0,36
29525,7,1,Online,10,No,13,79,10,0,28
29526,7,1,Online,10,No,1,79,21,0,42
29527,7,1,Online,10,No,43,118,18,0,36
29528,7,1,Online,10,No,9,26,29,0,36
29529,7,1,Online,10,No,18,129,17,0,36
29530,7,1,Online,10,No,29,139,55,0,36
29531,7,1,Online,10,No,34,118,10,0,36
29532,7,1,Online,10,No,2,118,10,0,35
29533,7,1,Online,10,No,28,129,10,0,26
29534,7,1,Online,10,No,12,113,33,0,36
29535,7,1,Online,10,No,8,140,59,0,39
29536,7,1,Online,10,No,30,57,10,0,36
29537,7,1,Online,10,No,137,63,28,0,36
29538,7,1,Online,10,No,110,23,71,0,27
29539,7,1,Online,10,No,94,26,25,0,36
29540,7,1,Online,10,No,40,4,80,0,36
29541,7,1,Online,10,No,6,56,24,0,36
29542,7,1,Online,10,No,27,57,10,0,36
29543,7,1,Online,10,No,2,140,63,0,32
29544,7,1,Online,10,No,12,79,10,0,36
29545,7,1,Online,10,No,27,23,80,0,39
29546,7,1,Online,10,No,10,118,37,0,36
29547,7,1,Online,10,No,14,118,14,0,36
29548,7,1,Online,10,No,15,68,36,0,36
29549,7,1,Online,10,No,31,35,0,0,36
29550,7,1,Online,10,No,45,79,10,0,36
29551,7,1,Online,10,No,5,129,28,0,58
29552,7,1,Online,10,No,60,79,80,0,36
29553,7,1,Online,10,No,2,63,26,0,36
29554,7,1,Online,10,No,137,140,80,0,48
29555,7,1,Online,10,No,9,68,19,0,36
29556,7,1,Online,10,No,30,63,50,0,36
29557,7,1,Online,10,No,135,140,77,0,48
29558,7,1,Online,10,No,2,56,23,0,36
29559,7,1,Online,10,No,124,118,11,0,36
29560,7,1,Online,10,No,32,140,80,0,69
29561,7,1,Online,10,No,63,129,19,0,29
29562,7,1,Online,10,No,19,102,24,0,36
